costo,qos,instancia,metodo,interacion
3.2123767789408744,2330319.4988417863,G1,AE,22
4.387432859060079,1930672.9739908553,G1,AE,22
2.6121873357654524,2883584.811132284,G1,AE,22
2.898831403252923,2643671.16105708,G1,AE,22
2.1231363192251465,3614897.2658472387,G1,AE,22
2.9965834135945166,2562774.408293826,G1,AE,22
4.796554681478968,1775775.6904987853,G1,AE,22
4.47972680743875,1924049.4254508938,G1,AE,22
3.148124808557966,2443621.6985920044,G1,AE,22
3.752277072679804,2178937.9006907777,G1,AE,22
3.8831021325972648,2059379.8121067854,G1,AE,22
3.9287230646760207,2011900.4691067797,G1,AE,22
2.975537359630688,2573465.0433491943,G1,AE,22
2.120712318778086,3724719.4515503664,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.8554623197615623,3871197.7906603534,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
5.281518350737356,1740987.380038775,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,23
3.4934164948705497,2227429.770593871,G1,AE,23
4.658814824504687,1866531.8580378322,G1,AE,23
2.092097324768399,3865817.2684023497,G1,AE,23
2.609974483738985,2870278.363987803,G1,AE,23
4.375218954000088,1892268.60408594,G1,AE,23
4.922582407017007,1822989.1137948579,G1,AE,23
2.6293114297463696,2832415.616243632,G1,AE,23
2.9615160355866434,2481687.9922890486,G1,AE,23
2.1673599642074843,3603746.1230423474,G1,AE,23
2.4607881716391544,3131241.4581931285,G1,AE,23
3.3501686364447227,2302406.861773774,G1,AE,23
4.9161390319404,1854712.7329859745,G1,AE,23
2.4846108180627877,2892294.156905459,G1,AE,23
3.547557812463813,2203699.6887748605,G1,AE,23
4.231077744655807,1984391.1298319192,G1,AE,23
3.9045770373338256,2048017.393373782,G1,AE,23
2.7710913318910917,2783480.692891736,G1,AE,23
4.169530788622025,2003555.0772927867,G1,AE,23
2.803818208711772,2768501.209401835,G1,AE,23
3.1512906776218985,2326671.9663748755,G1,AE,23
2.8559515457130646,2553758.602219126,G1,AE,23
4.810509611215045,1860882.0301838778,G1,AE,23
3.747863667464353,2145286.981386799,G1,AE,23
2.1426753215795764,3636122.061062416,G1,AE,23
2.253827071549754,3167692.0862831357,G1,AE,23
3.7212684245256122,2178009.0937498426,G1,AE,23
4.329356781632391,1935423.7189618102,G1,AE,23
2.7662147882390835,2784258.479402091,G1,AE,23
4.975488849231771,1787960.5844298676,G1,AE,23
3.8270782101278495,2129908.482741868,G1,AE,23
2.4685229247087737,3019108.3299672105,G1,AE,23
3.4826810949927793,2254931.253637031,G1,AE,23
4.37276120958685,1934773.5169017902,G1,AE,23
2.808857496815852,2743298.1685850048,G1,AE,23
2.2387848186289565,3557600.738646281,G1,AE,23
3.441779354474807,2293421.0239159632,G1,AE,23
5.310337986983673,1681535.532611838,G1,AE,23
2.786866373546605,2770418.315031882,G1,AE,23
2.2419823191954262,3274143.8614342213,G1,AE,23
4.12940690490607,2012927.1027107353,G1,AE,23
4.571536639734629,1873599.1838777617,G1,AE,23
4.833823802926245,1856703.4811438366,G1,AE,23
2.8149493322487773,2647985.7543842187,G1,AE,23
1.7939373190165042,4026547.8157102913,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
1.9524873216391088,3899266.0944902836,G1,AE,24
5.485099327862603,1687369.6786139568,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
5.300719427515868,1690771.0178857753,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
1.9663373249769687,3682556.318990243,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
5.067125886524941,1701320.703760872,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
5.652071600606753,1620504.7652518775,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
4.7990919578865,1819278.7581898954,G1,AE,24
1.7939373190165042,4026547.8157102913,G1,AE,24
2.3606423257221043,3171285.4887312623,G1,AE,24
4.604874284799275,1819390.665102829,G1,AE,24
3.4434645807586435,2252299.778892875,G1,AE,24
3.9051288261898383,2031808.1711508266,G1,AE,24
4.8479995654299834,1816797.8074328054,G1,AE,24
3.756954888526353,2143898.620903956,G1,AE,24
3.4044952014615424,2311375.976931009,G1,AE,24
4.890194621313283,1727848.539090908,G1,AE,24
4.887675004841207,1808225.417041824,G1,AE,24
3.0674881363020603,2571511.33901169,G1,AE,24
2.5269863304902755,2941375.3851981577,G1,AE,24
4.540178194107372,1865191.7181378675,G1,AE,24
4.3938470428020135,1875092.5778747613,G1,AE,24
2.6237233671985614,2854616.813302201,G1,AE,24
2.8512766683041293,2653091.9404291916,G1,AE,24
4.188847573553275,1974137.0824937788,G1,AE,24
4.173202839391939,1990464.9357949186,G1,AE,24
3.6019684683016777,2162886.5544888373,G1,AE,24
3.872826325971833,2082919.4556517412,G1,AE,24
2.9610721881198896,2573987.1021539676,G1,AE,24
2.2788961707152797,3432481.3480242672,G1,AE,24
3.259322302305828,2421973.8381369254,G1,AE,24
3.2475739660932197,2430004.7679670462,G1,AE,24
4.339641279225768,1932476.1716638522,G1,AE,24
2.4822195229505035,3049533.4988413504,G1,AE,24
3.7403682380836845,2155929.929515876,G1,AE,24
3.3023213113167085,2348493.883036921,G1,AE,24
3.1735028353403565,2431115.2011629324,G1,AE,24
3.0943852784937285,2456454.997228134,G1,AE,24
2.7719702754493483,2838261.749244969,G1,AE,24
3.848634450680949,2143880.8343697884,G1,AE,24
4.04447725013039,2024310.251986712,G1,AE,24
3.3959297289074373,2324723.5655710376,G1,AE,24
2.0615473158574815,3493782.593624202,G1,AE,24
4.101149244095872,2017110.4185608197,G1,AE,24
3.3020939270631806,2416568.180832955,G1,AE,24
2.7765180298051835,2739433.596744075,G1,AE,24
2.729622373248361,2845282.5644518957,G1,AE,24
5.217621326509549,1733419.7264709154,G1,AE,25
1.9624873249769688,3811555.057410363,G1,AE,25
5.618129580799067,1693729.6855359033,G1,AE,25
1.7939373190165042,4026547.8157102913,G1,AE,25
6.071040025461617,1596653.6095309218,G1,AE,25
4.5996083821490625,1793954.1526688372,G1,AE,25
1.7939373190165042,4026547.8157102913,G1,AE,25
5.540014094263337,1714333.9230578754,G1,AE,25
1.7939373190165042,4026547.8157102913,G1,AE,25
1.7939373190165042,4026547.8157102913,G1,AE,25
1.899562326586294,3962067.4074902874,G1,AE,25
5.640998914816355,1674822.9180587963,G1,AE,25
1.7939373190165042,4026547.8157102913,G1,AE,25
1.7939373190165042,4026547.8157102913,G1,AE,25
5.836318137828329,1629833.2580969087,G1,AE,25
3.108548994974763,2505297.154024791,G1,AE,25
4.244440752236705,1956692.1427018342,G1,AE,25
2.3782943249471575,3282716.024270265,G1,AE,25
2.85080482952731,2552346.6242951355,G1,AE,25
2.9930234565312728,2522830.9593175044,G1,AE,25
2.3923730684205538,3201965.753880326,G1,AE,25
2.2894240223544493,3381690.888895421,G1,AE,25
3.95640847973589,2052415.1310267458,G1,AE,25
5.311283366009013,1714986.1229098113,G1,AE,25
2.2948823248279187,3375204.7540481808,G1,AE,25
2.231295752948645,3676847.8935003458,G1,AE,25
1.9901673198210927,3781951.135795445,G1,AE,25
5.045840873903626,1745269.2004458613,G1,AE,25
3.7122820207660663,2097912.6128086816,G1,AE,25
3.678075633669867,2117509.831278768,G1,AE,25
2.453350628434108,2872736.162947836,G1,AE,25
2.242662329387739,3399639.8957191543,G1,AE,25
4.193688114614455,1980707.4306949202,G1,AE,25
5.036086044642242,1758455.0790018474,G1,AE,25
3.5897157461373066,2142339.2886088034,G1,AE,25
3.698577406269483,2117095.4564047973,G1,AE,25
3.2458278410063235,2364677.4912578915,G1,AE,25
2.3029673220266647,3300825.727699307,G1,AE,25
2.705933326377742,2835852.8862772794,G1,AE,25
4.044549216785873,1994406.0831568928,G1,AE,25
2.7997439647845863,2758960.6299539134,G1,AE,25
4.955174065414598,1776741.075463911,G1,AE,25
4.326140724735607,1818886.2666458879,G1,AE,25
3.1501699870172617,2403560.986092919,G1,AE,25
3.497561721998981,2245981.5674366974,G1,AE,25
3.4963376980990173,2295839.6445809836,G1,AE,25
2.7554428793280694,2759071.7879751553,G1,AE,25
3.6398682677967913,2133917.6204738454,G1,AE,25
4.292204722168144,1949126.5098088258,G1,AE,25
4.0016989640140945,2045195.3571668651,G1,AE,25
3.271138256740141,2315826.0811458766,G1,AE,25
5.028430779218178,1772013.7259897997,G1,AE,25
1.7939373190165042,4026547.8157102913,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
2.347164782010318,3338533.653640188,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
5.528722674090539,1707428.2213328457,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
5.33750375455208,1709672.838348883,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,26
3.7346079494587654,2182635.432072759,G1,AE,26
1.8668523176754084,3981642.093840328,G1,AE,26
2.679662318331151,2946552.139159195,G1,AE,26
4.4101596891382,1901678.7172938187,G1,AE,26
2.86197208069908,2697119.677735337,G1,AE,26
3.2253797193103537,2402506.7442068984,G1,AE,26
2.381901674142692,3217662.4368532263,G1,AE,26
3.6851598989935654,2184998.4214527644,G1,AE,26
2.697691677093008,2752189.601741158,G1,AE,26
4.031546479951562,2065633.711920914,G1,AE,26
2.6776124152932175,2950895.7936623534,G1,AE,26
3.499072705130754,2255429.230853795,G1,AE,26
4.08037472986025,2016960.284179844,G1,AE,26
3.8688459725201514,2115206.146837798,G1,AE,26
3.0588038694656214,2564231.701889029,G1,AE,26
2.107575325215392,3651689.5113853374,G1,AE,26
2.8627763248875837,2601680.154045782,G1,AE,26
2.550399179447478,3000780.0093792593,G1,AE,26
4.677705105435629,1821396.1596228196,G1,AE,26
2.6510001624916257,2981328.7821140657,G1,AE,26
4.1819363047781275,2004978.5875646032,G1,AE,26
3.8326185542366726,2127090.0791518386,G1,AE,26
3.7522741817149785,2133638.1940616937,G1,AE,26
2.653731377212294,2951886.2238451713,G1,AE,26
3.4716278497433004,2280202.2161537856,G1,AE,26
3.5313187532585326,2192090.5845958353,G1,AE,26
3.090826251494922,2462247.13772095,G1,AE,26
3.92122067044258,2104390.98980781,G1,AE,26
4.460015124497803,1840655.5410868868,G1,AE,26
3.780033465526334,2132641.584960725,G1,AE,26
5.287456495722056,1723636.459747827,G1,AE,26
3.178235770263652,2453974.7747019413,G1,AE,26
4.356157038579674,1929223.57349679,G1,AE,26
2.385770326437271,3095223.317611051,G1,AE,26
2.188923124857861,3531512.5578063847,G1,AE,26
2.8397310064374106,2718765.356367125,G1,AE,26
4.841949773711409,1749696.8235708561,G1,AE,26
4.017826513778303,2086635.1927218745,G1,AE,26
2.4721263248577094,3035891.220876237,G1,AE,26
2.8553730379331856,2699865.2135103303,G1,AE,26
2.9825200948437356,2566324.183082722,G1,AE,26
4.18365771531389,1979130.812668963,G1,AE,26
3.4175494315930814,2287704.9244048726,G1,AE,26
3.1198911221476697,2455328.4434817685,G1,AE,26
3.305187336659496,2335443.747069994,G1,AE,26
2.687121944546223,2899460.1590561415,G1,AE,26
2.9810422840029647,2593358.040091131,G1,AE,26
1.7939373190165042,4026547.8157102913,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
2.0109623219967365,3823521.045430348,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
2.1347123309374334,3503178.8539802404,G1,AE,27
5.135565356470874,1716707.3096087861,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
4.459211968108738,1870035.9268508086,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
4.285121948349799,1880938.4048389548,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
5.644000789793283,1604107.6709178356,G1,AE,27
2.0109623219967365,3823521.045430348,G1,AE,27
1.7939373190165042,4026547.8157102913,G1,AE,27
4.571783427888528,1801104.4019869266,G1,AE,27
3.077850790004936,2518947.24762584,G1,AE,27
3.6206112288506036,2221028.150035934,G1,AE,27
3.0714332250980916,2520284.5853468375,G1,AE,27
2.9752686430316233,2561185.2314601056,G1,AE,27
2.5378745801284577,3028000.414514748,G1,AE,27
2.6007047310270615,2940463.410025151,G1,AE,27
3.6595601342126614,2163972.042695853,G1,AE,27
2.532261118390569,3038023.594396765,G1,AE,27
3.1405775739040926,2481279.3324378515,G1,AE,27
2.7224064756625963,2799894.6854308755,G1,AE,27
3.1483280561687836,2351482.831188939,G1,AE,27
3.846168433040482,2088471.6795158316,G1,AE,27
2.561105698042509,2949783.908765856,G1,AE,27
2.4780362812653047,3082369.9993001376,G1,AE,27
2.8209515717285982,2611455.990206179,G1,AE,27
4.142949286199495,1944662.2539008025,G1,AE,27
4.118981594320451,1948338.2129799193,G1,AE,27
2.2608322253644326,3479528.098141208,G1,AE,27
3.3381407556930167,2301299.027811798,G1,AE,27
3.098592254062365,2488763.4541449426,G1,AE,27
2.5506673344244715,2983434.884632882,G1,AE,27
2.305769472622723,3174843.66015512,G1,AE,27
2.926329924053041,2596215.3364410475,G1,AE,27
2.7907290316527225,2703230.715066835,G1,AE,27
3.3894790898438227,2241437.0567508168,G1,AE,27
3.951879300070881,2043579.4536977832,G1,AE,27
3.79809591636617,2090901.8126178817,G1,AE,27
3.495433702806164,2232853.554373877,G1,AE,27
4.8023226071463,1787899.3400697536,G1,AE,27
5.033217886802922,1753675.1577499246,G1,AE,27
2.470979626735288,3165477.483171422,G1,AE,27
3.7707969379068524,2140128.251265823,G1,AE,27
2.626176829298352,2834885.3941369406,G1,AE,27
5.339509033776419,1712307.0538968514,G1,AE,28
2.0109623219967365,3823521.045430348,G1,AE,28
2.068987320387411,3747341.5910503753,G1,AE,28
5.891165399792122,1648373.7662989683,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.9633123249769686,3847170.3507002885,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
4.926363377023046,1765239.8698188448,G1,AE,28
5.772518483886671,1672983.07857982,G1,AE,28
4.793727425021214,1784817.8000818663,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,28
3.0809663015616033,2591075.132812922,G1,AE,28
5.1542429803356065,1722113.6250018515,G1,AE,28
2.551350483321578,2904950.777143317,G1,AE,28
4.562323386065706,1852770.8988338916,G1,AE,28
4.027626961207949,1970322.2248008105,G1,AE,28
2.9982407565845284,2607838.765444865,G1,AE,28
3.017983822833214,2602762.368685109,G1,AE,28
3.8055548840720816,1980364.3761609464,G1,AE,28
4.217369791638729,1911156.7817379443,G1,AE,28
2.271786557872508,3435062.6731082047,G1,AE,28
4.691349905257729,1793395.2374548246,G1,AE,28
4.496980821459726,1880959.9672587935,G1,AE,28
2.373503730699194,3194649.799163259,G1,AE,28
3.519682617139819,2223931.0666038077,G1,AE,28
4.434774313315005,1887849.7984538272,G1,AE,28
2.3917564286724113,3118396.0128835156,G1,AE,28
2.472343744909237,2977891.799680118,G1,AE,28
2.9192896829939445,2611827.5050611286,G1,AE,28
2.1857045233081314,3590961.9479202926,G1,AE,28
5.00225100245063,1758547.5298848518,G1,AE,28
3.3597154276319925,2303080.2582049235,G1,AE,28
2.305029323278159,3405918.523948238,G1,AE,28
2.831266471813505,2630254.0127871516,G1,AE,28
3.0996399322740977,2586293.7804470556,G1,AE,28
3.6497039925325225,2177976.900944742,G1,AE,28
3.7867062348558242,2107532.729439782,G1,AE,28
2.763953743531233,2741021.0770458616,G1,AE,28
2.7109323151422213,2795004.012482284,G1,AE,28
3.202907095236821,2329206.1186796767,G1,AE,28
2.7385073377026523,2745723.374511285,G1,AE,28
3.1220168075762,2504531.4083499038,G1,AE,28
3.743759459422157,2119049.333830875,G1,AE,28
2.621380592280773,2817498.301331323,G1,AE,28
3.4209508443074004,2276358.5015028897,G1,AE,28
3.1944691551539366,2496776.2832838874,G1,AE,28
2.333568430013492,3229724.433450542,G1,AE,28
1.7939373190165042,4026547.8157102913,G1,AE,29
2.3675372966647625,3081963.0206703143,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
5.508507696591836,1684632.7341808581,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
2.216630481295063,3393640.743800214,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
5.7186485114590955,1574489.2036268485,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
1.7939373190165042,4026547.8157102913,G1,AE,29
5.010960413936403,1749891.9526179153,G1,AE,29
2.797194221999767,2614832.4330800157,G1,AE,29
4.775939795288915,1820943.7925388052,G1,AE,29
3.32125539864517,2217161.5055508725,G1,AE,29
4.195138299344297,1966561.095904856,G1,AE,29
4.633138025496428,1831286.0075747294,G1,AE,29
4.244601010785242,1920060.4418417872,G1,AE,29
2.081837319016504,3540099.6868502963,G1,AE,29
2.680899329834751,2917431.6004920546,G1,AE,29
5.024870518708861,1735640.261251892,G1,AE,29
4.8196796220700975,1777897.309090875,G1,AE,29
2.5119037642778683,3061998.3441450866,G1,AE,29
4.485676644344909,1877630.0269119039,G1,AE,29
2.311541562402356,3303151.260578406,G1,AE,29
4.963024411485375,1758644.5377907928,G1,AE,29
2.237106330311475,3379427.54916787,G1,AE,29
3.319769395593943,2356184.386512059,G1,AE,29
3.9214952704182733,1984064.2439178973,G1,AE,29
2.7284653356462982,2806553.1232021195,G1,AE,29
3.2802227474438537,2412466.1143277907,G1,AE,29
3.7101451359334257,2193761.1807997334,G1,AE,29
2.685822826496775,2873308.4011292197,G1,AE,29
3.226863698694272,2414000.6156019643,G1,AE,29
4.037992145240065,1974893.76702079,G1,AE,29
2.7242867079320607,2836783.6000681464,G1,AE,29
2.5358895238745287,3009308.443366855,G1,AE,29
3.00613534172222,2486702.0325459517,G1,AE,29
2.1814477262287677,3515067.146205028,G1,AE,29
2.9999266253348567,2559584.4112358256,G1,AE,29
2.8868121755011256,2566576.8233807525,G1,AE,29
2.587441550928433,2924170.3868339183,G1,AE,29
3.214636757365909,2470623.4197797393,G1,AE,29
3.7161787843837484,2039292.4843197374,G1,AE,29
3.1967540780719252,2481100.579795886,G1,AE,29
1.9633123249769686,3847170.3507002885,G1,AE,30
5.829882853367526,1641500.0029389968,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.970912318897295,3611111.434610268,G1,AE,30
2.3004873368978975,3303485.012500241,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.8557623197615623,3922590.3030502996,G1,AE,30
4.522901958333575,1842279.2286959104,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
5.500533930330788,1714750.4165107796,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.8480873197615622,4013759.22333034,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,30
3.796578441662875,2073683.9124698557,G1,AE,30
2.9112513800435416,2582260.509226196,G1,AE,30
2.3869877256625296,3171848.0606272947,G1,AE,30
5.103086764787777,1746851.8113328242,G1,AE,30
4.861172790872505,1784671.6158418676,G1,AE,30
2.642402323009888,2801666.799216059,G1,AE,30
3.3314552956603887,2300931.7990907235,G1,AE,30
3.2264852608525896,2382802.3969438914,G1,AE,30
3.600845955876001,2197533.4440738396,G1,AE,30
3.4880547936288337,2293698.6650209264,G1,AE,30
4.284094609071261,1889357.830339874,G1,AE,30
4.67225642710837,1807369.81660988,G1,AE,30
3.5013459791815755,2258535.279711706,G1,AE,30
2.4774554809970377,2994495.122404218,G1,AE,30
5.5076614117742935,1713453.0484268402,G1,AE,30
4.153977690640511,1983221.019804752,G1,AE,30
3.0040231367146806,2561511.720974084,G1,AE,30
2.8585650174373343,2630759.9425340807,G1,AE,30
2.8211285932692336,2773252.408536858,G1,AE,30
3.0777555850503564,2552239.674823049,G1,AE,30
3.6498485451817926,2165561.9390988266,G1,AE,30
3.0912963209835893,2415091.726363828,G1,AE,30
3.7040616092041008,2143329.489847787,G1,AE,30
2.559586387877923,2962866.0123403645,G1,AE,30
3.9347269708116466,2026675.150040854,G1,AE,30
4.091265052196969,1998504.2615829112,G1,AE,30
2.118409709720089,3509479.971980237,G1,AE,30
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
4.738891937859362,1825815.2673469537,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
5.0751633640888105,1730204.9232788587,G1,AE,31
4.964006963459557,1797567.6643259162,G1,AE,31
1.7939373190165042,4026547.8157102913,G1,AE,31
4.368166662839532,1926480.5906387616,G1,AE,31
4.404675399030036,1919757.4322947897,G1,AE,31
3.223918058528505,2443593.9345878046,G1,AE,31
3.1677062308182182,2459156.085553808,G1,AE,31
4.902929536352181,1800461.8330618583,G1,AE,31
3.944902105066494,2066540.4885108264,G1,AE,31
4.309373249080814,1988104.0347768134,G1,AE,31
5.108846954046083,1689706.577382868,G1,AE,31
5.236861530561816,1629308.7054788587,G1,AE,31
2.726649021730487,2764302.848267181,G1,AE,31
3.020837539722862,2591185.5081200264,G1,AE,31
2.210705773248397,3581366.276074438,G1,AE,31
2.142440971389887,3952818.636890173,G1,AE,31
2.6983509287321454,2791717.0411137855,G1,AE,31
3.0102497219688216,2616640.1897476963,G1,AE,31
3.276994970270242,2327970.981753725,G1,AE,31
3.3567505974926117,2315717.0077308756,G1,AE,31
2.784860448277896,2654409.9165877947,G1,AE,31
3.1972943401165215,2446640.5245428653,G1,AE,31
3.006887988447815,2626425.392488944,G1,AE,31
3.262536723784814,2436515.7220698385,G1,AE,31
2.254502877838107,3389439.9305901136,G1,AE,31
2.150502322354484,3611546.8462149613,G1,AE,31
2.39228626991052,3092715.9323791494,G1,AE,31
3.477789963815134,2277359.88053195,G1,AE,31
4.2155909955343285,1999685.782515914,G1,AE,31
5.002518387849234,1781542.4492848264,G1,AE,31
3.764416250430031,2120056.3856479023,G1,AE,31
3.045652051196531,2514046.016141761,G1,AE,31
3.535278852900629,2139354.0162567915,G1,AE,31
2.6780259226227656,2881217.591364091,G1,AE,31
4.984513782150362,1786001.837854745,G1,AE,31
2.2512269693444207,3494131.111374496,G1,AE,31
2.9669354953872977,2651426.1826197067,G1,AE,31
4.040782489993754,2057659.3232877548,G1,AE,31
4.3104144454238815,1949093.1727088406,G1,AE,31
4.547247957923448,1863907.4064438147,G1,AE,31
3.76682459152949,2081541.455270808,G1,AE,31
4.082094512169201,2032021.7879308157,G1,AE,31
2.3267593818614114,3156134.844974885,G1,AE,31
2.6053078641252903,2902092.9119852586,G1,AE,31
3.1530651730886503,2467181.6742869765,G1,AE,31
2.5441793256622978,3015624.8897368913,G1,AE,31
4.697808801784561,1860774.7795717912,G1,AE,31
4.161807543382016,2023903.543800772,G1,AE,31
3.068117337553563,2507596.5287849507,G1,AE,31
5.387359780524555,1672212.108761798,G1,AE,32
2.0129873219967367,3808358.7526803636,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
2.0129873219967367,3808358.7526803636,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.9624873249769688,3811555.057410363,G1,AE,32
5.704463151838061,1622780.421493802,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
5.886988842112495,1614281.2660858806,G1,AE,32
4.6118769432237805,1852224.121988951,G1,AE,32
5.483746320966228,1660378.3154929588,G1,AE,32
1.7939373190165042,4026547.8157102913,G1,AE,32
5.022383358903218,1750055.1122888513,G1,AE,32
3.298330941602559,2402046.1311258,G1,AE,32
5.313939669495398,1725130.345077945,G1,AE,32
4.396293030527075,1877650.7248558542,G1,AE,32
3.4623650274715647,2242644.5404157443,G1,AE,32
4.169405897736811,1978253.5062018244,G1,AE,32
4.546937711150079,1869933.8861998834,G1,AE,32
3.8885106252818677,2035549.0419696937,G1,AE,32
3.75576384016379,2155580.4428937486,G1,AE,32
2.6593923523058116,2735351.1659398875,G1,AE,32
3.2287258195567556,2405714.2890888616,G1,AE,32
3.329141068965674,2320663.719692822,G1,AE,32
2.366156531974053,3259454.7347644167,G1,AE,32
3.7532661625234764,2193325.1415328737,G1,AE,32
4.576723793341797,1864073.376832777,G1,AE,32
2.110481919404014,3577175.289214298,G1,AE,32
2.484006871192049,3054182.9752632547,G1,AE,32
2.651930729238843,3022688.275168076,G1,AE,32
2.4663073295965345,3188836.004451209,G1,AE,32
2.356382324261781,3277684.307678979,G1,AE,32
2.287937323844586,3312564.392839182,G1,AE,32
